time,density,kinetic_energy,stiffness,fluid_viscosity,boundary_viscosity,fluid_depth,rest_density_grid_spacing,smoothing_length,rest_density,time_step_size,target_density_error,solver_iterations,relaxation_factor,time_step_wall_clock_time,predicted_density_error
5.0,900.8937280651991,0.5375924995218636,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.040125126,0.09983561898923286
5.008,900.8947918925238,0.5337214084976569,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.043420773,0.0995867734414754
5.016,900.8925230058569,0.5407217989028782,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.067532843,0.0997638738226029
5.024,900.8941374022113,0.5284971534449239,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.040494097,0.09998737764827642
5.032,900.8961426111714,0.5249043593072004,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.044031776,0.09983261329025736
5.04,900.8947301273327,0.5222002729122764,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.072913991,0.09969176485500632
5.048,900.8934611503645,0.5153741304279277,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.038270095,0.0999852364239201
5.056,900.8961271417619,0.5207903172391766,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.043648774,0.09991421283443772
5.064,900.8954656935978,0.5062992961795312,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.073249453,0.09986267755950784
5.072,900.8950091678234,0.5014897473414398,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.040686849,0.09984279996896717
5.08,900.8948289758614,0.49746514683440207,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.041209111,0.09985071333200796
5.088,900.8949001094869,0.4939265044331554,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.072680891,0.09989011410104143
5.096,900.8952594344247,0.4907635795400574,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.041225762,0.09996709772236362
5.104,900.8959575019339,0.4879001908564113,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.043294043,0.09966669869851866
5.112,900.8932310348447,0.5006014761553178,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.069220722,0.0997906731045314
5.12,900.8943731702415,0.4846907013577308,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.041115591,0.09996220912341688
5.128,900.8959148196826,0.4823087310448834,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.045352144,0.09975829698252983
5.136,900.8940631731841,0.48539239435794945,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.069606934,0.09998803117448984
5.144,900.8961588048493,0.4808154810199819,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.04273971,0.09985320094419677
5.152,900.8949120600522,0.47727846209751845,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.040686249,0.09972382479070994
5.16,900.8937462031599,0.4729953134282696,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.072292578,0.0996122464716286
5.168,900.8927443042456,0.4697707416423211,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.038073764,0.09994194285206487
5.176,900.89574790183,0.4846808370301257,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.043400263,0.09992670936904917
5.184,900.8955968719454,0.46596026154921943,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.072409439,0.09994543674212986
5.192,900.8957670890768,0.4640064407087536,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.040580608,0.09999531632060678
5.2,900.8962022710895,0.4627537720650153,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.043615074,0.09964090156840938
5.208,900.8929791295145,0.4820482494154486,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.067623453,0.09969277766803478
5.216,900.893475237048,0.46319202110721364,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.040381698,0.09978475983814705
5.224,900.8943117659137,0.46283343592910087,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.040674588,0.09992265266789094
5.232,900.8955735797944,0.46287097728543714,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.078626732,0.0997078433751811
5.24,900.893623778454,0.4694424269443905,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.038015745,0.0999309519636697
5.248,900.8956501408577,0.4661164976198725,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.043399493,0.09978438321563764
5.256,900.894291996161,0.46548965373962053,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.075123474,0.09963883297740533
5.264,900.8929802748505,0.4633670267155495,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.038443317,0.0999265203157981
5.272,900.8956000547887,0.47494765645197734,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.043604665,0.09985482376514197
5.28,900.8949364207934,0.46272196743413546,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.073467425,0.09980673458666643
5.288,900.8945103961619,0.4623194931815125,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.04086543,0.09979121082797918
5.296,900.8943670626962,0.46261501595990345,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.041274082,0.09980187052614055
5.304,900.8944611568041,0.46329167290526424,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.073409045,0.09984192030499175
5.312,900.8948255240762,0.4642403359032309,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.040863009,0.09991789222518688
5.32,900.8955146474536,0.46536773933965137,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.043462063,0.09961603809422308
5.328,900.8927760892918,0.47918090981563277,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.068591798,0.09973905394167999
5.336,900.8939103601903,0.4701857717806371,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.040733999,0.09991092662753481
5.344,900.8954559094002,0.47121759803814084,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.043538214,0.09970972075054331
5.352,900.893629462381,0.47428824228787203,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.068445258,0.09994411154033249
5.36,900.8957671452971,0.47642428033026485,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.043016221,0.09981658291321753
5.368,900.8945861300806,0.47209093355723475,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.041210632,0.09969641512467288
5.376,900.8935028266011,0.4705964270124949,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.073217094,0.09959555622285142
5.384,900.8925967724501,0.4698164227371194,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.038283545,0.09993666024032322
5.392,900.8957023357844,0.4904403795362135,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.043325993,0.09993358360201599
5.4,900.8956603324253,0.46928311529487243,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.073175054,0.09996474993442277
5.408,900.8959418849554,0.46865860681624044,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.043070461,0.09960920305015712
5.416,900.8927038428975,0.48803944129948656,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.038535827,0.0996592310555623
5.424,900.893174795738,0.46984367539719685,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.073299004,0.09974333037729896
5.432,900.8939352648747,0.46939606372202053,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.042286487,0.09986827766649506
5.44,900.8950808011638,0.469013988031862,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.04285194,0.09963969138191747
5.448,900.8930112263295,0.47293271045790053,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.067987905,0.09985299371400298
5.456,900.8949529182665,0.47064331022346484,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.043307053,0.09970390416772662
5.464,900.8935737937868,0.46622068030012337,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.039799424,0.09997765579186214
5.472,900.8960623208319,0.4719836356482543,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.079722619,0.0998856731720246
5.48,900.8952072703613,0.4608028607806644,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.040061805,0.0998039233887429
5.488,900.8944715152516,0.45767899023929287,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.040460298,0.09974164346264838
5.496,900.8939100455309,0.455236900088218,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.074214159,0.09970219134198458
5.5040000000000004,900.8935607047747,0.45315504282596347,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.040759579,0.09969728994429108
5.5120000000000005,900.8935293205219,0.4513116859619959,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.040386207,0.09973985881402561
5.5200000000000005,900.8939246466738,0.44964991467433674,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.072856711,0.09983570969091009
5.5280000000000005,900.8947919636782,0.44813967879454225,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.042357147,0.09998032642212573
5.5360000000000005,900.8960892595846,0.4467222380652055,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.04479055,0.09974562515225503
5.5440000000000005,900.8939428130225,0.4528729929283108,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.067484882,0.09992500535102304
5.5520000000000005,900.8955753647685,0.446337507052615,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.04269318,0.0997208790200972
5.5600000000000005,900.8937090978104,0.44390175946434035,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.039572323,0.09993663295734517
5.5680000000000005,900.8956861533701,0.44675615077949016,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.077759798,0.09979219244358542
5.5760000000000005,900.8943692253654,0.4372875466177813,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.041065741,0.09966950367004772
5.5840000000000005,900.8932719209018,0.43384904560342613,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.038171165,0.09999427300674728
5.5920000000000005,900.8962235223734,0.44951818945461197,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.078540412,0.09996765959914726
5.6000000000000005,900.8959581632864,0.42970621406677373,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.04083072,0.09996208433059074
5.6080000000000005,900.8959064274973,0.4273710181966388,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.041765684,0.0999795925468661
5.6160000000000005,900.8960547583539,0.42563350884788476,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.077011734,0.09959363790307413
5.6240000000000006,900.8925540149967,0.44224099987248333,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.037875293,0.09961939232274195
5.632,900.8928196801504,0.4249943379377563,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.042072466,0.09969293612335058
5.64,900.8934936405841,0.423839277546037,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.072426059,0.0998211615410087
5.648,900.8946704663088,0.4229508569051981,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.04285824,0.09960704017257596
5.656,900.8927268666637,0.42528880701285937,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.038018874,0.09983693037200408
5.664,900.8948131682579,0.4241251257725197,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.077670837,0.09970377174374824
5.672,900.893573923275,0.41853728652723843,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.038057775,0.09999108621432742
5.68,900.8961826776772,0.4258110000065705,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.043114082,0.09991023380838485
5.688,900.8954270415628,0.4136866053705112,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.073204833,0.09983797523790015
5.696,900.8947769633579,0.4109834128645624,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.041621873,0.09978450551478302
5.704,900.8942954167958,0.4091132342600904,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.040692909,0.09975401077200961
5.712,900.8940273543891,0.4076944878331531,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.072144247,0.09975859236846438
5.72,900.8940817535649,0.406564328922732,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.040271696,0.09981115003650247
5.728,900.8945670407178,0.40563840043387095,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,6,0.5,0.042221327,0.09991708764219726
5.736,900.8955248102098,0.4048656608417033,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.076891203,0.09965610861328818
5.744,900.8931472934129,0.41366220252567093,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.037925994,0.0998197050423259
5.752,900.8946401624775,0.4057310016952548,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.043006791,0.09961201528706821
5.76,900.8927415511046,0.4055870313924207,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,5,0.5,0.06892402,0.09983113426125917
5.768,900.8947476562981,0.4076268508256032,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.008,0.1,7,0.5,0.042976371,0.09969764574696395
