time,density,kinetic_energy,stiffness,fluid_viscosity,boundary_viscosity,fluid_depth,rest_density_grid_spacing,smoothing_length,rest_density,time_step_size,target_density_error,solver_iterations,relaxation_factor,time_step_wall_clock_time,predicted_density_error
5.0,900.8952745480694,0.03015186473135293,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,0.1,11,0.5,0.012044173,0.09970659161781907
5.01,900.8936473916602,0.033509497936484875,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,0.1,9,0.5,0.012747997,0.09997022441898609
5.0200000000000005,900.8960493718965,0.03533929358872803,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,0.1,11,0.5,0.012145104,0.09990171406243202
5.03,900.8953962378223,0.02968539996812068,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,0.1,10,0.5,0.01141674,0.09986481417055372
5.04,900.8950736746242,0.028465477798879625,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,0.1,10,0.5,0.012807558,0.09988078720361364
5.05,900.895220559221,0.028427551851704674,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,0.1,10,0.5,0.011263729,0.09995553965445143
5.0600000000000005,900.8959030045993,0.02898631107722417,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,0.1,11,0.5,0.011846932,0.09969433311166531
5.07,900.8935320370305,0.035015173908754055,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,0.1,9,0.5,0.012119464,0.09988180200532215
5.08,900.8952596038,0.03341410566287994,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,0.1,11,0.5,0.012257824,0.09975670528202028
5.09,900.8941026750999,0.0301996896243849,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,0.1,10,0.5,0.011404731,0.09968156686193062
5.1000000000000005,900.8934368452867,0.02851443825327803,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,0.1,10,0.5,0.013178179,0.09967445339186295
5.11,900.8933745106593,0.028159047474589496,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,0.1,10,0.5,0.01138152,0.0997378545708738
5.12,900.8939530470043,0.028644721967833593,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,0.1,10,0.5,0.011195129,0.0998850848258304
5.13,900.8952855158996,0.029674110132904746,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,0.1,11,0.5,0.013718822,0.099707853046331
5.14,900.8936586402757,0.03305568802364583,0.0,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,0.1,9,0.5,0.010542915,0.09997148915110748
