time,density,kinetic_energy,stiffness,fluid_viscosity,boundary_viscosity,fluid_depth,rest_density_grid_spacing,smoothing_length,rest_density,time_step_size,target_density_error,solver_iterations,relaxation_factor,time_step_wall_clock_time,predicted_density_error
10.003,900.8990688153324,6.628937768181436,0.0,0.2,0.2,40.49999999999999,0.8,0.8,900.0,0.007,0.1,11,0.5,0.081842225,0.09993261235924514
10.01,900.8985512931615,6.616463542780147,0.0,0.2,0.2,40.49999999999999,0.8,0.8,900.0,0.007,0.1,9,0.5,0.071362904,0.09997701347435614
10.017,900.8989607234291,6.588181703279647,0.0,0.2,0.2,40.49999999999999,0.8,0.8,900.0,0.007,0.1,11,0.5,0.145929987,0.09993448085598039
10.024000000000001,900.8985693352126,6.57716416537661,0.0,0.2,0.2,40.49999999999999,0.8,0.8,900.0,0.007,0.1,9,0.5,0.071348865,0.09999365235109166
10.031,900.8991104690987,6.553085747090286,0.0,0.2,0.2,40.49999999999999,0.8,0.8,900.0,0.007,0.1,11,0.5,0.080340767,0.09996550552879996
10.038,900.8988479805256,6.543397640495076,0.0,0.2,0.2,40.49999999999999,0.8,0.8,900.0,0.007,0.1,10,0.5,0.133026262,0.09993689820389831
10.045,900.8985912263043,6.528770088202618,0.0,0.2,0.2,40.49999999999999,0.8,0.8,900.0,0.007,0.1,10,0.5,0.076736595,0.0999127824743373
10.052,900.8983747302058,6.5152459648884635,0.0,0.2,0.2,40.49999999999999,0.8,0.8,900.0,0.007,0.1,9,0.5,0.069771744,0.09999519357899156
10.059000000000001,900.8991246808664,6.4985933791124015,0.0,0.2,0.2,40.49999999999999,0.8,0.8,900.0,0.007,0.1,11,0.5,0.145169812,0.09999098712074936
10.066,900.8990774104726,6.489524703706989,0.0,0.2,0.2,40.49999999999999,0.8,0.8,900.0,0.007,0.1,10,0.5,0.07587202,0.09998653133420093
10.073,900.8990382247156,6.478270138992483,0.0,0.2,0.2,40.49999999999999,0.8,0.8,900.0,0.007,0.1,10,0.5,0.075293537,0.09998719586162348
10.08,900.8990452695873,6.467696662030465,0.0,0.2,0.2,40.49999999999999,0.8,0.8,900.0,0.007,0.1,10,0.5,0.134536131,0.09999448985882897
10.087,900.8991120482872,6.457648853883872,0.0,0.2,0.2,40.49999999999999,0.8,0.8,900.0,0.007,0.1,11,0.5,0.078650727,0.0999077999199429
10.094,900.8983261870437,6.466335163172077,0.0,0.2,0.2,40.49999999999999,0.8,0.8,900.0,0.007,0.1,9,0.5,0.071007052,0.09992245351472463
10.101,900.8984678287612,6.440589698008987,0.0,0.2,0.2,40.49999999999999,0.8,0.8,900.0,0.007,0.1,10,0.5,0.133504455,0.09995055529778483
10.108,900.8987185149599,6.431404106338023,0.0,0.2,0.2,40.49999999999999,0.8,0.8,900.0,0.007,0.1,10,0.5,0.074341791,0.09998454664727155
