time,density,kinetic_energy,fluid_viscosity,boundary_viscosity,fluid_depth,rest_density_grid_spacing,smoothing_length,rest_density,time_step_size,solver_iterations,relaxation_factor,time_step_wall_clock_time,predicted_density_error
5.5,900.8809760529696,201.45007212992323,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013921401,0.09857895084211986
5.51,900.8893262994504,203.77760090679232,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014504264,0.0980092864437897
5.5200000000000005,900.8831436493377,206.89557980754114,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015671651,0.09541321350641944
5.53,900.8608012942359,210.28016556074556,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015172838,0.09119876638197887
5.54,900.8224569009527,213.1748521293483,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014009361,0.08539032720524715
5.55,900.770309362064,215.12846160655167,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015561121,0.07844015212215547
5.5600000000000005,900.7081770073291,215.86015026665572,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014304364,0.07138977072713633
5.57,900.643234287633,214.74515647731926,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013897461,0.06407149073509982
5.58,900.5797153002202,212.51228498668328,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014806446,0.057817088561976614
5.59,900.5231267600238,209.5318411125173,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013914961,0.052957334268530915
5.6000000000000005,900.4802784953669,206.09494901495276,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014411223,0.05017412243693173
5.61,900.4552004586886,202.6524318045175,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015200428,0.049590941904649896
5.62,900.4495891336553,199.5180555053299,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014113912,0.05116675358507941
5.63,900.4630960100399,196.57043417195698,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014452274,0.05432676890104498
5.64,900.4916193356056,194.5555380701172,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015863012,0.0588656675755108
5.65,900.5313291812074,193.08998107101147,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014261683,0.0639884338880347
5.66,900.5773706892846,192.27749809492906,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014599105,0.06918928969500468
5.67,900.6237887218731,192.24133281395254,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015994373,0.07388583254469201
5.68,900.6661317945106,192.87140027304562,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013893851,0.07767340833562109
5.69,900.7003540565647,194.0663743668767,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013978152,0.0802554865011088
5.7,900.7236787745757,195.69835491695756,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014736686,0.08149248512983001
5.71,900.7349093630288,197.52607360265534,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014315983,0.08137810581370553
5.72,900.7344451578122,199.40386712694314,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013461179,0.08013407843140403
5.73,900.7236433056132,201.08194214196527,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01542103,0.07792032407155867
5.74,900.7039338215263,202.29546195830613,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014146142,0.0750407145388809
5.75,900.6783369336976,202.851109841028,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014388193,0.07194783784439521
5.76,900.651094335539,202.67644259450412,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014556644,0.06923199544950162
5.7700000000000005,900.626945183281,201.79074908520946,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014046832,0.06744434338732717
5.78,900.6103361444561,200.38024554123552,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01386211,0.0666702795179905
5.79,900.6038072865354,198.8796436276808,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014903827,0.06711291344060583
5.8,900.607563508222,197.5101215606448,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014013432,0.06867813292555763
5.8100000000000005,900.6205808673795,196.37658787184418,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013475138,0.07084884686186116
5.82,900.6407052144162,195.65801643920892,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015289348,0.0736770729758437
5.83,900.6653482024612,195.33676087514334,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01367439,0.07658108233132663
5.84,900.6918494416708,195.38948871427917,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013926081,0.07954222532364279
5.8500000000000005,900.7183958327565,195.80152034642157,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015497,0.08234063153125563
5.86,900.743379433594,196.48401366899267,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013988021,0.08475490396795005
5.87,900.765610869498,197.56711486424226,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014645385,0.08664140147595875
5.88,900.7828281478297,198.92575337273206,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01548436,0.08781253522980252
5.89,900.7932951813917,200.3823270409071,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01358963,0.08801837107477123
5.9,900.7952322643048,201.8382057545938,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013185697,0.08715302707799025
5.91,900.7874021831061,203.17174445341217,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014817887,0.08523797623038024
5.92,900.7698864426188,204.15855454153967,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014223923,0.08247063044097062
5.93,900.7447014934885,204.71222596999425,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013599539,0.07917997515515189
5.94,900.7150329426175,204.76252565355284,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014949627,0.07574387271950972
5.95,900.6849928587561,204.42634645334303,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01373278,0.07285046905351802
5.96,900.6591597420215,203.51774922081634,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013245227,0.07064849708775327
5.97,900.6394283055081,202.6364276419467,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014448724,0.06920395299415309
5.98,900.62624083201,201.8505825969091,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013972421,0.06861404805281421
5.99,900.6203905236349,200.8836035462951,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013166187,0.06862364591959341
6.0,900.6204278620137,200.1842414475318,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014421133,0.06908763324711459
6.01,900.6243770011897,199.82498745312407,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013401848,0.06989044667406803
6.0200000000000005,900.6314139357002,199.57488939810585,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013483798,0.07083791142778638
6.03,900.6397409496727,199.61350542575735,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014202652,0.07181564372194034
6.04,900.6484232457233,199.7623629522554,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013956191,0.07279196126360934
6.05,900.6562528771077,199.94168524133124,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013195437,0.07340271302407288
6.0600000000000005,900.6625774445756,200.30456107367655,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014457794,0.07380645167911122
6.07,900.6660937341684,200.71002481965547,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013469159,0.07379120475491906
6.08,900.6658154403932,201.23372073638336,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013238497,0.07328369218073526
6.09,900.661394315795,201.7905133713432,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015817852,0.07225405926065429
6.1000000000000005,900.6519837387717,202.29654436962656,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013196736,0.07103614057698673
6.11,900.6410660593485,202.1513843384867,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013502168,0.06956122118743116
6.12,900.6276946416572,202.2512838026509,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014202763,0.06811431108914376
6.13,900.6148038012948,202.13967915141274,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013443408,0.0670476527504833
6.140000000000001,900.6053411385518,201.7927807298147,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013290497,0.06674200565149162
6.15,900.6020447282309,201.06281865839694,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014365714,0.06699863831627735
6.16,900.6047084131635,200.37603353997233,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013564219,0.06813941889802909
6.17,900.614128903378,199.58250740800506,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013341307,0.06974599850706549
6.18,900.629392625073,198.8313817289937,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014799676,0.07201146956420056
6.19,900.6496630553336,198.32875925482548,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013714809,0.07465277119919236
6.2,900.6735917591643,198.2994028072561,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01377112,0.07750030587218974
6.21,900.699285098211,198.7849351726226,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014630225,0.08031667245895123
6.22,900.7243527935549,199.71798421288239,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013247777,0.08280579498656501
6.23,900.7465604131885,200.8127674873135,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013270757,0.08444873720338353
6.24,900.761693090322,202.30651064042837,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014517034,0.08513610960164622
6.25,900.7679293297276,203.8450783326193,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013581399,0.08483478285037914
6.26,900.7654671487938,205.15031195624664,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013470198,0.08356855088871813
6.2700000000000005,900.7540704479009,206.06682657829356,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014841126,0.08152844338183021
6.28,900.7359158368344,206.4661655153601,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013598809,0.07894484643246501
6.29,900.712663078422,206.46174636116018,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01373553,0.07591839878914615
6.3,900.6854178050324,206.3800090931778,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015691571,0.0728845954488295
6.3100000000000005,900.658093672647,205.46142802550833,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.012998155,0.07009471981731859
6.32,900.6329555434049,204.46924555338305,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013204537,0.06761503444509057
6.33,900.6107543685048,203.82763996347492,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014641545,0.06572681413228276
6.34,900.5937619744569,203.15332441545576,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.012877095,0.06456847647770189
6.3500000000000005,900.583311691067,202.4555964050611,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013291168,0.06418841377662435
6.36,900.5797931525253,201.78321061503328,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014481714,0.06448688971117114
6.37,900.5825753919734,201.18873762820695,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013523369,0.06543409374036703
6.38,900.5911951767446,200.687818254716,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013204657,0.06696329586034475
6.390000000000001,900.604874148504,200.32649656904061,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014621395,0.06891234576787214
6.4,900.6225160948976,200.14729274590627,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013918811,0.07119373144503836
6.41,900.6431640915278,200.18731426465283,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014257233,0.0738115811266965
6.42,900.6660334617003,200.45232242920358,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015149838,0.07639816726957942
6.43,900.6900036001374,200.89403134645542,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.0138031,0.07882213909025501
6.44,900.7117405435037,201.77989136923563,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013960721,0.08081624476961528
6.45,900.7295020050021,202.93815806236026,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015364969,0.08214583957393683
6.46,900.7413144800239,204.32577912589795,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013097497,0.08267341402721312
6.47,900.7461710282744,205.82663814461225,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013886961,0.08245830544975279
6.48,900.7443698030289,207.2869680617024,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014599955,0.08164474425818419
6.49,900.7373657363203,208.60978732646862,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013376578,0.08049598456506657
6.5,900.7273964884096,209.74210800199845,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013184666,0.07927840721136892
6.51,900.7166795997671,210.67028820313365,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015865482,0.07836993787975507
6.5200000000000005,900.7078461352426,211.0981148349113,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013366877,0.07738173248816399
6.53,900.699699475483,211.5182891763889,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014100412,0.07646848174128029
6.54,900.6918766638147,211.5920130933472,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014300973,0.07571246849064414
6.55,900.6849401203094,211.22658885450002,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013577928,0.07499242080970515
6.5600000000000005,900.6781648152448,210.55789178144005,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013516939,0.0741410685188964
6.57,900.6703467228108,209.82954634137252,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014351564,0.07310162814033369
6.58,900.6607116093514,209.17317451695706,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013338868,0.07192509227752301
6.59,900.6494815432702,208.48569612218333,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013557088,0.07048368059539323
6.6000000000000005,900.6368562496361,207.8365326579428,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014608165,0.06903171250376997
6.61,900.6238778505631,207.20528229754441,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013077737,0.06787220131324971
6.62,900.6128157764168,206.37348357542453,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014754886,0.06703867908135713
6.63,900.60613550403,205.40749264239346,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014801066,0.0669520777352186
6.640000000000001,900.6050414393859,204.31608323553692,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01375344,0.06744362733960062
6.65,900.6097297891323,203.19733850279962,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013416018,0.06860457983241787
6.66,900.6195551863582,202.19358069700394,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014631565,0.07015770274798201
6.67,900.633580887875,201.3472401286907,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01367423,0.07207108940832734
6.68,900.6506417295823,200.69742588543787,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013699269,0.0741948625039996
6.69,900.669612905149,200.3304568428493,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014710455,0.07641675381512969
6.7,900.6894474193336,200.28816249474497,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014654475,0.07859649410372974
6.71,900.7089144502088,200.56369394947018,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013520858,0.0805203091102354
6.72,900.726374438265,201.1784995335439,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014527525,0.08208645704478316
6.73,900.7409399289492,202.0638123223352,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013358458,0.08332469791057652
6.74,900.7522005895783,203.15220012380905,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013414038,0.08415255079660125
6.75,900.7598244090505,204.39865969824447,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014762036,0.08452208752665301
6.76,900.7633024168316,205.76267212515282,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013339648,0.08433990561195637
6.7700000000000005,900.7617332916675,207.18719657711947,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013277447,0.08347834400114712
6.78,900.7540031205561,208.57240360418035,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015001458,0.08182113088444964
6.79,900.7391534273783,209.7838415197608,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013291187,0.07940308350501242
6.8,900.717179020221,210.49206907529083,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013058976,0.07620466940641671
6.8100000000000005,900.6884359792317,210.85866273682677,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015191838,0.0724965766602025
6.82,900.6554532243605,210.71245691438818,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013345927,0.06881990694040252
6.83,900.6221035488561,209.88171693473456,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013487718,0.06538004365154511
6.84,900.5917673914305,208.73235065509684,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014681935,0.06286454817235117
6.8500000000000005,900.5685974208037,207.2263939968522,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013378707,0.06127906515289123
6.86,900.5547773335386,205.69043849275056,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013549349,0.060921431576513765
6.87,900.5512296679651,204.21323085020592,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015059017,0.06171656270821547
6.88,900.5583835285955,202.87171449232923,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013229617,0.06360831623283572
6.890000000000001,900.5750332788978,201.73300469873558,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013622069,0.06631998552672258
6.9,900.5990149925033,200.84133747236046,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014983577,0.0695851508202198
6.91,900.6276412545893,200.1963414475147,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013519608,0.07292611344186842
6.92,900.6575244137152,199.87652383842664,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014214552,0.0759919813135643
6.93,900.6847815519691,199.96723623187094,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01545501,0.07844630322748321
6.94,900.7068153489253,200.49095736231183,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01383522,0.08009200457411098
6.95,900.7216369295904,201.43558390225346,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014188762,0.08079066275748743
6.96,900.7281701659426,202.75756977876594,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014331343,0.08052377111769614
6.97,900.726142885854,204.31056322397026,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014048341,0.07939697138931613
6.98,900.7163329561356,205.84439831606588,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013887351,0.07753848871766805
6.99,900.6999797944508,207.17906268701645,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015043438,0.07521352217062093
7.0,900.6791952536529,208.13967669795977,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013700589,0.07263113954358473
7.01,900.6563844519683,208.64375315009545,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01387405,0.07012281211262684
7.0200000000000005,900.6339324141012,208.702904761956,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014353683,0.06792196859188424
7.03,900.6142487864881,208.29993374437495,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013597149,0.06649785819523645
7.04,900.5997293629899,207.39297536617138,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013414488,0.06527099538957383
7.05,900.5901477586497,206.47574527441284,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014736005,0.06483474287288514
7.0600000000000005,900.5860602426193,205.48525675929636,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01374317,0.06497809848042585
7.07,900.5870450825508,204.51068156072787,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013432438,0.06556452154276053
7.08,900.5920189047529,203.62263071161968,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014616345,0.06649497278864357
7.09,900.6001028219742,202.79859015441087,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013507459,0.06767934366411595
7.1000000000000005,900.6104197132076,202.15561483235015,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013219906,0.06893128335365008
7.11,900.6219427541153,201.76762622241569,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014432124,0.07044299602325302
7.12,900.6350291434054,201.597911155137,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014030821,0.07195610766408411
7.13,900.6495306890982,201.80444033831546,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013536419,0.0737301131949346
7.140000000000001,900.6657085824464,202.33724408341402,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014318863,0.07573347675251658
7.15,900.6837977487231,202.96681645763195,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014666045,0.07787256597623358
7.16,900.7030427810747,203.46976064044551,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.0138339,0.07998468001404045
7.17,900.7222651394388,204.25977975624792,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015091918,0.08211369630891019
7.18,900.7409374735804,205.01642170993284,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013404427,0.08396384957931653
7.19,900.7584174686083,205.73621763689331,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013567719,0.08588023914096726
7.2,900.775002654944,206.19384882595278,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015432279,0.08739485160927941
7.21,900.7895759506797,206.69060363423606,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013365438,0.08880583014772472
7.22,900.8015788361796,207.24071700464302,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013059946,0.08969034466677898
7.23,900.809944445935,208.06989581968278,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014667175,0.0900885003761926
7.24,900.8131705934671,209.09006862000024,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013338997,0.08974039959601322
7.25,900.8098891468558,210.2536109981668,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013443488,0.08853985690977217
7.26,900.7989188689559,211.481654165035,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.016377005,0.08663027624618673
7.2700000000000005,900.7806796360859,212.21547154614268,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013430328,0.08370794452031721
7.28,900.7549777364504,212.95056090253217,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013640899,0.08003980268554456
7.29,900.7219859274767,213.55533948030063,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014999387,0.07579276702137647
7.3,900.684036288521,213.74531314033322,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013138576,0.07125087837214854
7.3100000000000005,900.6437611054021,213.3644389335912,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013931721,0.06686647390948289
7.32,900.6042000315991,212.2178487032377,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014584954,0.06325412159868964
7.33,900.5707171852118,209.93508911124607,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013873731,0.0602941732232009
7.34,900.5453252808533,207.16328158173246,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013267297,0.05858363506145398
7.3500000000000005,900.5306166217047,204.60199631964747,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014382154,0.05835607054822293
7.36,900.5282168380554,202.09740083688789,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.016021633,0.05946774123886078
7.37,900.5385591119722,199.82467782638577,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014343653,0.06189661039696779
