Bin,Average,Count
1,0.19649389995579156,96
2,0.1953587655402946,147
3,0.25712152491207935,131
4,0.1328104187866606,115
5,0.0745130521472547,112
6,0.034958427516002324,135
7,0.029520103826750476,105
8,0.018729288052136212,134
9,0.020638167963380975,107
10,0.016676325618183947,134
11,0.024053340439533163,116
12,0.03564089758166219,120
13,0.08501068469155068,120
14,0.07089977745498628,126
15,0.04620032708743095,113
16,0.09437274716196206,95
17,0.05645748937619203,119
