Bin,Average,Count
1,0.1951520202326951,96
2,0.19701626573985564,147
3,0.25931480150328495,131
4,0.1414414377818973,115
5,0.08408901147600556,112
6,0.04323324653521492,135
7,0.03866238446402567,105
8,0.030414500812519746,134
9,0.029397997975915264,107
10,0.026789342129238083,134
11,0.03436036196543599,116
12,0.042656040332517235,120
13,0.09168066598747529,120
14,0.07840183896418229,126
15,0.051858561757296216,113
16,0.10034746368589759,95
17,0.06221082347079281,119
