Bin,Average,Count
1,0.19234887159523242,96
2,0.19497359295723532,147
3,0.2621509011809186,131
4,0.1320045977458693,115
5,0.0726760992613935,112
6,0.032741894542842626,135
7,0.028237360822060582,105
8,0.017432448378584185,134
9,0.019429101631657307,107
10,0.01651878255199185,134
11,0.02403884193904055,116
12,0.03471944254737278,120
13,0.08297934914089054,120
14,0.06995247074106518,126
15,0.04682521969516316,113
16,0.09427107071950404,95
17,0.056253824274250644,119
