Bin,Average,Count
1,0.1963107341512781,96
2,0.1938544048023482,147
3,0.25370774643342175,131
4,0.13141920045714114,115
5,0.07265380835034928,112
6,0.03181570792452874,135
7,0.02665371373892964,105
8,0.017941883564661927,134
9,0.018822639469370066,107
10,0.015643817539952594,134
11,0.024117629845880142,116
12,0.03488866567525758,120
13,0.08593758368627782,120
14,0.07116868835995335,126
15,0.04292929810208794,113
16,0.09005775555648271,95
17,0.053041439784922616,119
