Bin,Average,Count
1,0.19231766793524177,96
2,0.19782822992709773,147
3,0.2736376846765316,131
4,0.13885226714649515,115
5,0.08003473885465014,112
6,0.0413909784479857,135
7,0.03686362557473791,105
8,0.024479661945764824,134
9,0.026320495610480873,107
10,0.022752477220046547,134
11,0.029840799354725212,116
12,0.04087545980643921,120
13,0.08966689491059303,120
14,0.07597955127299222,126
15,0.05202445094162464,113
16,0.09777607870534495,95
17,0.06081292739872278,119
