Bin,Average,Count
1,0.19304617207032945,96
2,0.19812529492114514,147
3,0.26847333319942,131
4,0.14251110695834823,115
5,0.08218929471367954,112
6,0.039587682545354656,135
7,0.03387343634399954,105
8,0.023455644404112186,134
9,0.022394038297652064,107
10,0.019821699552102674,134
11,0.028159645883401203,116
12,0.037230816228143254,120
13,0.08727328705083544,120
14,0.07422325506674249,126
15,0.047660129803264416,113
16,0.09430854998793087,95
17,0.05743437552286221,119
