Bin,Average,Count
1,0.19050942776721816,96
2,0.19684965440238947,147
3,0.27015344145947845,131
4,0.13564960577502744,115
5,0.07587965883328895,112
6,0.03583123136673891,135
7,0.030776462207951324,105
8,0.01828149244159982,134
9,0.019308329175945996,107
10,0.016106318417653902,134
11,0.023219386263427122,116
12,0.032757443688879825,120
13,0.08039740675076876,120
14,0.06845831802956356,126
15,0.046084519283313266,113
16,0.0932703259966573,95
17,0.05524000661793434,119
