Bin,Average,Count
1,17.7683079452258,96
2,13.11872463301592,147
3,12.865694828408875,131
4,14.117855870136637,115
5,13.630598849684072,112
6,11.496291837142753,136
7,11.785185333713295,104
8,12.892946859252744,134
9,10.08128568699654,107
10,11.50121546841937,134
11,8.986491498391993,117
12,9.010616123977387,119
13,7.477402169395625,121
14,7.3181557567018,124
15,6.980506361940857,114
16,5.129816443820464,96
17,6.112654658369889,118
