Bin,Average,Count
1,0.19415589471747352,96
2,0.19450690307988366,147
3,0.2597352517259384,131
4,0.13151082283056223,115
5,0.07234357639985399,112
6,0.032173705706972096,135
7,0.02732028581325986,105
8,0.017385560409622487,134
9,0.018895432293860048,107
10,0.015653550057421695,134
11,0.023594076748017022,116
12,0.03464798239544045,120
13,0.0846402270938463,120
14,0.0702977965897199,126
15,0.043830985062828745,113
16,0.09041371718535474,95
17,0.053415550659367365,119
