Bin,Average,Count
1,22.359755095188692,96
2,11.588443322896953,147
3,14.425086614548427,131
4,15.446604878639375,115
5,13.788137267508244,112
6,12.48874966234391,136
7,10.1534832954056,104
8,12.132194955282678,134
9,10.635587533015658,107
10,10.679949338694945,134
11,9.628095443907105,117
12,8.053297222109174,119
13,9.076315748265712,120
14,7.19444268604948,125
15,9.362490504669674,114
16,7.971881885217411,96
17,6.16329359874564,118
