Bin,Average,Count
1,21.704473689059625,96
2,14.390639669480322,147
3,14.210857950058312,131
4,13.571509042750005,115
5,13.58488826536787,112
6,11.836410117249569,136
7,11.056639839889492,104
8,11.86474126291261,134
9,8.599011361460839,107
10,9.588051862723221,134
11,8.826768108744814,117
12,8.453771604718476,119
13,7.148142100317537,120
14,8.723495291996821,125
15,6.863452163227868,114
16,5.314555943015509,96
17,6.341895580726399,118
