Bin,Average,Count
1,23.246703357190867,96
2,11.308464003747023,147
3,10.201503043529218,131
4,10.229894097716034,115
5,9.070764480700463,112
6,8.581545131901855,136
7,10.725119727913786,104
8,13.000905488830115,134
9,11.457144078396546,107
10,9.988104335791432,134
11,9.004851455161303,117
12,7.929249749927203,119
13,8.89100466722036,119
14,9.83113555063774,126
15,7.954831486965701,114
16,6.928765240692229,96
17,6.1498362456668785,118
