Bin,Average,Count
1,0.18918462141413325,96
2,0.19837602697604395,147
3,0.2721080007644693,131
4,0.14473137778136747,115
5,0.08623234873098719,112
6,0.04578331912437235,135
7,0.04260649779205939,105
8,0.03356025797838852,134
9,0.03237239385631053,107
10,0.031559613403697576,134
11,0.03945980148369762,116
12,0.04668318242296052,120
13,0.09484802816701662,120
14,0.08426895991277568,126
15,0.060634298628446756,113
16,0.10836045506341282,95
17,0.07044917419727735,119
