Bin,Average,Count
1,23.41043012472357,96
2,12.469874678001833,147
3,14.961660411958743,131
4,13.228681766037251,115
5,12.829052148765168,112
6,12.688745214921706,136
7,10.58110877850222,104
8,11.053114996586348,134
9,10.469591470100125,107
10,10.257930016786787,134
11,8.960732023109829,117
12,7.497548110041496,119
13,7.751229380136082,119
14,9.009554836500293,126
15,6.50221081119474,114
16,5.186022980007094,96
17,6.0574055961513995,118
