Bin,Average,Count
1,0.19522566801417396,96
2,0.19412852476264325,147
3,0.25655301787367124,131
4,0.13146828948132683,115
5,0.07228689014352865,112
6,0.031526350858012045,135
7,0.026391002868090544,105
8,0.017000528754876558,134
9,0.018139553034787738,107
10,0.014977341859214937,134
11,0.023218694600273333,116
12,0.03422065285895393,120
13,0.0847503100505695,120
14,0.07020364693734474,126
15,0.042894356217360985,113
16,0.08975213988639205,95
17,0.05274999530252804,119
