Bin,Average,Count
1,0.19122336090557154,96
2,0.19550824228432362,147
3,0.26531774613304787,131
4,0.13290292865776057,115
5,0.07358609159289262,112
6,0.033976204886132115,135
7,0.02957870060597839,105
8,0.018209111017772204,134
9,0.020031370437307645,107
10,0.016834419033199318,134
11,0.023967276149960772,116
12,0.033956777146636745,120
13,0.081660170415586,120
14,0.06903976412692842,126
15,0.04617922860450479,113
16,0.09347233930656249,95
17,0.055427249528358286,119
