Bin,Average,Count
1,0.1934841954580979,96
2,0.19460937220430746,147
3,0.25925885618444394,131
4,0.13136310728806624,115
5,0.07219120233447156,112
6,0.032073227119367546,135
7,0.02738513464440032,105
8,0.01699967750401346,134
9,0.018955770576463228,107
10,0.01606851725849368,134
11,0.02381761260938473,116
12,0.03501866498273302,120
13,0.0839042275747986,120
14,0.07065889434814501,126
15,0.047276845691624034,113
16,0.09500194446649257,95
17,0.0570780800230323,119
