Bin,Average,Count
1,16.892014595278393,96
2,10.773487272821566,147
3,12.266890150419666,131
4,11.502718212439612,115
5,11.305168557161819,112
6,11.11605851203715,136
7,9.898547644164791,104
8,13.267076269396396,134
9,12.85961269244627,107
10,13.03627863303577,134
11,9.687375596198311,117
12,8.264978840613653,119
13,8.31294608872531,120
14,10.648474157839939,125
15,9.562943510387253,114
16,6.714558540227301,96
17,5.87608734228489,118
