time,density,kinetic_energy,fluid_viscosity,boundary_viscosity,fluid_depth,rest_density_grid_spacing,smoothing_length,rest_density,time_step_size,solver_iterations
5.0,900.1111846905698,198.15814781559257,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.005,900.1118144112835,198.15030388497573,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.01,900.1122973567423,198.12282437073478,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.015,900.112443258118,198.1281116316892,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.0200000000000005,900.1122492428099,198.129911188894,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.025,900.1118278153283,198.1173667272422,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.03,900.1112484778552,198.08345634176152,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.035,900.1109733199606,197.60674829106256,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.04,900.1106279757031,197.4913503518325,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.045,900.1101102223031,197.41205621416722,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.05,900.1095985859623,197.32600679431823,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.055,900.1093890168138,197.18665591074165,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.0600000000000005,900.1094837058854,197.0514213979573,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.065,900.1094791391826,197.03553138202187,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.07,900.109523332139,197.0753440737996,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.075,900.1096422024566,197.18610202519926,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.08,900.1098733061276,197.31393313641675,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.085,900.1101420081787,197.52941362727472,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.09,900.1104393925226,197.83161782660585,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.095,900.1108782553282,198.09920751143824,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.1000000000000005,900.1113143088301,198.50549528292055,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.105,900.1117787656522,198.99200349892166,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.11,900.1122140909308,199.5581049850244,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.115,900.1126806872029,200.11470659712305,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.12,900.1130508946012,200.76151125456622,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.125,900.1133318397016,201.42805610550965,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.13,900.1134722158212,202.0722790256423,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.135,900.1134536036387,202.76372506427217,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.14,900.1133007786442,203.46824494232698,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.1450000000000005,900.1129276985561,204.15017309697689,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.15,900.1122863001558,204.78838838491092,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.155,900.1114345383679,205.3588066294475,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.16,900.1104792963957,205.8288227434063,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.165,900.1094556720939,206.167980066264,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.17,900.1083262709637,206.39398492677472,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.175,900.1073030174957,206.45281253694068,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.18,900.1064676913086,206.3844148124624,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.1850000000000005,900.1059090741238,206.18584708188976,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.19,900.105721090589,205.90726641629072,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.195,900.1059732819,205.60613266781888,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.2,900.106721179487,205.28626119213638,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.205,900.1077339748955,205.02982918053326,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.21,900.1088857127625,204.82810798904285,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.215,900.1100761662302,204.71966329084782,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.22,900.1110306931115,204.7009386672459,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.2250000000000005,900.1119551719382,204.57915555407592,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.23,900.1123677243152,204.6607658832802,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.235,900.1122839746448,204.78680370387443,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.24,900.11188373088,204.93731197312363,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.245,900.1112217558345,205.09519733608985,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.25,900.1104490682142,205.2082166757858,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.255,900.1096736959207,205.2915441609754,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.26,900.109019715776,205.36170338989237,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
5.265,900.1085840721153,205.4086568737699,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,20
