time,density,kinetic_energy,fluid_viscosity,boundary_viscosity,fluid_depth,rest_density_grid_spacing,smoothing_length,rest_density,time_step_size,solver_iterations
5.005,900.7641906147957,209.87609268111353,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.0120000000000005,900.7744834312283,209.13262448797119,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.019,900.7832292355695,208.4781967796527,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.026,900.790403195952,207.85309389005602,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.033,900.7950663683364,207.34340468122394,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.04,900.7977600300973,206.91008513802942,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.047,900.7992085010618,206.53439679797106,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.054,900.800842140823,205.96875266125517,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.061,900.8036229738251,205.53935487377873,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.0680000000000005,900.8064610503205,205.39645383688392,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.075,900.8104063230561,205.36884862817607,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.082,900.8162475287845,205.42082767170004,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.089,900.824025075751,205.55522581644638,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.096,900.8333703359505,205.6930947046842,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.103,900.843566403626,205.81429169869466,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.11,900.8531346146478,206.01910267128457,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.117,900.8607434489797,206.33317303263766,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.124,900.8664051345257,206.6741777571401,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.131,900.8695337985661,207.12482305173293,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.138,900.8704448436268,207.69139165623952,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.1450000000000005,900.8696752410558,208.35671023961228,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.152,900.8680486271469,209.07140132718666,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.159,900.8663345600625,209.8027176095669,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.166,900.865248812354,210.52648107161576,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.173,900.86547588819,211.1854296410672,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.18,900.8675270500328,211.85160561230973,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.187,900.8721291706418,212.38227712649464,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.194,900.8798335519525,212.82165215002493,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.2010000000000005,900.8883161611321,213.34448412214212,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.208,900.897702425437,213.7455406289579,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.215,900.9076857721263,213.9839018969705,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.222,900.918107834858,214.00655373140432,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.229,900.9288447224862,213.68019725730494,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.236,900.9397759423885,213.2481151481934,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.243,900.9519469173466,212.547245325316,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.25,900.9630166786995,212.2161567426915,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.257,900.9733505039786,212.0371531975651,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.264,900.9835074105412,211.82015657376692,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.271,900.9955689067828,211.45655759454277,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.2780000000000005,901.0034824597539,211.9137835892719,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.285,901.007940119035,212.54576675032123,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.292,901.0097264457286,213.31795002971998,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.299,901.0086340219297,214.18173549200696,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.306,901.0035733130087,215.15760233477369,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
5.313,900.9939009930687,216.20910955302347,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,5
