time,density,kinetic_energy,fluid_viscosity,boundary_viscosity,fluid_depth,rest_density_grid_spacing,smoothing_length,rest_density,time_step_size,solver_iterations
5.004,901.3386983485074,193.26589080539256,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.013,901.3301564543882,193.09181705314916,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.021999999999999,901.3258988127627,192.84208219179288,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.031,901.3243289757253,192.6025367316663,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.04,901.326670857765,192.15243632118637,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.0489999999999995,901.334211487113,191.55185503274177,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.058,901.3440579227396,190.80666038348454,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.066999999999999,901.3540744301096,190.52843752476272,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.076,901.3648943104284,190.31253494868912,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.085,901.3778129208416,189.94409556110307,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.093999999999999,901.3908736170894,189.84040197072426,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.103,901.4031253095288,189.86842398600342,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.111999999999999,901.4152055452836,189.99042990140504,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.1209999999999996,901.427311951972,190.14327540580152,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.13,901.4407732503711,190.08556107212422,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.138999999999999,901.4530468379436,190.4191453576162,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.148,901.4638576184576,190.91398469795394,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.157,901.4733634038628,191.4729390299342,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.1659999999999995,901.4820602159863,192.11450423330086,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.175,901.4907941922366,192.85476855471444,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.183999999999999,901.5018677537923,193.21109315070655,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.193,901.5135232589968,193.9314093992698,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.202,901.5259638134686,194.77071288489913,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.210999999999999,901.5394061454169,195.5671891212607,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.22,901.5542123310183,196.21255961466505,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.228999999999999,901.5692256831218,196.8770157740585,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.2379999999999995,901.5843918920383,197.48273279516533,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.247,901.5987464689518,198.09188528848307,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.255999999999999,901.6114334977661,198.7687897607671,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.265,901.6221530126973,199.47584276936766,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.274,901.6307759176802,199.93221710867599,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.2829999999999995,901.6350167726467,200.62055739297546,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.292,901.6341444163668,201.24348338806777,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.300999999999999,901.6279191237761,201.82404789302998,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.31,901.6154702646053,202.41744610307697,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.319,901.5973557281408,202.76397284803792,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.327999999999999,901.572569444254,203.0647516174971,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.337,901.5374691005627,203.41613967703586,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.345999999999999,901.4925674641883,203.50363722801205,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.3549999999999995,901.4394520415588,203.16220972842908,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.364,901.3810621215895,202.2790943864559,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.372999999999999,901.3208908055549,200.91695021023617,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.382,901.2631925868454,199.21830069681863,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.391,901.2121941659999,197.40839651346076,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.3999999999999995,901.1718517409286,195.67186878717834,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.409,901.1453077966388,194.1334526423934,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.417999999999999,901.1344508530741,192.84198064947975,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.427,901.1397357531112,191.85743611599946,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.436,901.1612796040984,191.13879706699984,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.444999999999999,901.1974862082947,190.75027537228416,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.454,901.2465263199421,190.69172002925922,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.462999999999999,901.3063268283171,190.93066910646235,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.4719999999999995,901.3741505258363,191.4301831307158,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.481,901.4472746262198,192.1256448571357,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.489999999999999,901.5237817336235,192.8475592881957,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.499,901.5992079576887,193.77527901824237,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.508,901.6713532583955,194.69650974358552,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.5169999999999995,901.7359632806857,195.88721011440327,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.526,901.7903693451785,197.2810213042638,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.534999999999999,901.8317929321282,198.90638277175532,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.544,901.8581149373106,200.71046568986742,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.553,901.8674141433294,202.67190188097544,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.561999999999999,901.8584475407067,204.70612371639336,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.571,901.8327359467412,206.57906047426178,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.579999999999999,901.7918500457976,208.2720848424125,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.5889999999999995,901.7378143039602,209.67091487161946,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.598,901.6745727201342,210.58330803262024,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.606999999999999,901.6054098981476,210.94354521293326,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.616,901.5335077302092,210.7376652838616,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.625,901.4620936128717,210.06068940812423,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.6339999999999995,901.3952972546355,208.57742278203517,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.643,901.3333810245936,207.3558294267127,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.651999999999999,901.2767811351047,205.9635710700583,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.661,901.2279873476956,204.42022497564858,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.67,901.189534321514,202.75393433868447,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.678999999999999,901.1625977172124,201.03323153972724,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.688,901.1469270912271,199.49329342701006,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.696999999999999,901.1430510117428,198.14563551663156,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.7059999999999995,901.1506867622259,197.02267083347908,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.715,901.1687468782754,196.12641961478187,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.723999999999999,901.1961517638549,195.45084417885124,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.733,901.2315329362752,194.97761336481,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.742,901.2735101838987,194.64657814444448,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.7509999999999994,901.3213357418053,194.46352253279932,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.76,901.3739423678264,194.42591026466275,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.768999999999999,901.431315642353,194.41827062432762,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.778,901.4926930683921,194.5436318211575,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.787,901.5538416933312,195.15054854142105,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.795999999999999,901.6127100507553,196.07361383312008,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.805,901.6669179587672,197.29883006994274,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.813999999999999,901.7133835303005,198.8228748588663,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.8229999999999995,901.7490219655288,200.5949640282323,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.832,901.7696157848948,202.5713918991325,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.840999999999999,901.7721955511232,204.68648585981995,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.85,901.7551532610597,206.74702474088903,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.859,901.7180164676621,208.5687529677173,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.867999999999999,901.6631126013735,209.9173380484498,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.877,901.5944210164686,210.60909868580828,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.885999999999999,901.5171447569188,210.49035365448333,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.895,901.436813591227,209.70005239708723,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.904,901.3606321304479,208.0917000910987,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.912999999999999,901.2920745443402,206.24405041174106,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.922,901.2350714995923,204.13543844722994,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.930999999999999,901.192339855398,201.94813987991307,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.9399999999999995,901.1652682156082,199.8009178045015,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.949,901.1544921043362,197.80873834515802,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.957999999999999,901.1591138377269,196.0608143905388,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.967,901.1786494809567,194.3177295392624,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.976,901.2105458889769,193.04442118502385,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.984999999999999,901.2506335832072,192.29462862805963,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
5.994,901.2968448246911,191.94419240575857,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.002999999999999,901.347984720294,191.97079425868546,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.012,901.4026518868368,192.33751056136248,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.021,901.4594037385544,192.9978634387257,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.029999999999999,901.5154549002409,193.9508488092293,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.039,901.5694048628973,195.06257616778328,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.047999999999999,901.6196289745878,196.3385620001917,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.0569999999999995,901.6675602801225,197.28713884275888,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.066,901.709494534592,198.44948385785497,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.074999999999999,901.7446209773381,199.72428932946457,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.084,901.7714621096561,200.86465733832594,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.093,901.787329900323,202.290806848782,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.101999999999999,901.7912838421421,203.78720919701317,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.111,901.782227449392,205.21144105940073,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.119999999999999,901.759242093394,206.48369912296857,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.129,901.7217601873759,207.61529111164518,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.138,901.6707478780131,208.51236348726647,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.146999999999999,901.6076203631306,209.05757579534037,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.156,901.5349101897283,209.0094391584896,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.164999999999999,901.4562288549273,208.52731072178037,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.1739999999999995,901.3757059697547,207.40771093368974,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.183,901.2958889300714,205.8032630441908,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.191999999999999,901.2216864802225,203.87204251967512,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.201,901.1570789220912,201.7533548680333,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.21,901.1056664589977,199.56977926798598,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.218999999999999,901.0696136633796,197.48203956725752,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.228,901.0497652791347,195.59339850379385,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.236999999999999,901.0472578119525,194.0499511241947,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.2459999999999996,901.0616436477267,192.81084382544867,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.255,901.0918850734337,191.9435261073199,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.263999999999999,901.1366237765242,191.42513089222615,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.273,901.193615544866,191.22233470039356,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.281999999999999,901.2597596739356,191.31176605103445,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.2909999999999995,901.3316451481192,191.66810744237023,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.3,901.4054073715442,192.27126165597252,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.308999999999999,901.4774109732546,193.10773035724793,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.318,901.544569038398,194.14345711433393,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.327,901.6039303760955,195.36313386805196,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.335999999999999,901.6530830470942,196.70862251830013,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.345,901.6904643160698,198.10258047126348,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.353999999999999,901.7173296106223,199.15933531104704,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.3629999999999995,901.7298674544273,200.2912935460765,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.372,901.7289532084092,201.23298401546168,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.380999999999999,901.7170379844241,201.92857260208368,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.39,901.6960416755707,202.30481232898586,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.398999999999999,901.6676418239884,202.50188152148647,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.4079999999999995,901.6343542927774,202.5623327428708,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.417,901.5993845827636,202.4806848832576,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.425999999999999,901.5651393174528,202.3662873637262,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.435,901.5334900244484,202.2992123282308,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.444,901.5057550050249,202.28472356420642,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.452999999999999,901.4828363350144,202.23860609857132,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.462,901.464189088717,202.15173430827252,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.470999999999999,901.4501431477622,201.92815537165274,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.4799999999999995,901.4403402336278,201.5972633818677,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.489,901.434858464952,201.12964339658743,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.497999999999999,901.4346827240224,200.30338729911793,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.507,901.4376512410091,199.7383361964566,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.515999999999999,901.4445338970851,199.234689579743,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.5249999999999995,901.4551130509868,198.791604196386,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.534,901.4687706258946,198.34597181207843,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.542999999999999,901.4842951072353,197.81127784753926,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.552,901.4976907065026,197.65840741657442,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.561,901.5062398779328,197.71614329940044,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.569999999999999,901.5096072411914,197.57984127982365,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.579,901.5043264662476,197.82847791509806,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.587999999999999,901.4914960897488,197.94895930568524,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.5969999999999995,901.4702730490179,198.12312046528305,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.606,901.4425478486829,198.2800947441213,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.614999999999999,901.4108953404545,198.32283819380282,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.624,901.3787363863684,198.16856814544573,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.632999999999999,901.3490962342813,197.78182195174315,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.6419999999999995,901.3247782974917,197.16242889520242,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.651,901.3080618305695,196.3677773778597,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.659999999999999,901.3007122783397,195.50578271838262,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.669,901.3035120252383,194.60281023142377,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.678,901.3163058140331,193.73055744692175,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.686999999999999,901.3368452174777,193.0131662755036,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.696,901.3638226760098,192.3981433700774,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.704999999999999,901.3955829413428,191.86266356905978,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.7139999999999995,901.430721756165,191.39444425518275,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.723,901.4672107973264,191.02591876587002,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.731999999999999,901.502826794509,190.90563691998457,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.741,901.5359328223885,191.04982603103883,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.749999999999999,901.5644959910994,191.47305676075746,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.7589999999999995,901.5863904235642,192.13868807644698,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.768,901.59989498772,192.99827804241284,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.776999999999999,901.6038977183701,193.91617711703444,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.786,901.5981604015116,194.76944252514082,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.795,901.5815589949532,195.59198441824955,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.803999999999999,901.555828642734,196.20186898084984,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.813,901.5226748305344,196.56230757884765,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.821999999999999,901.4831407132398,196.78110600944717,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.8309999999999995,901.4396765972056,196.71781968063718,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.84,901.3957282485393,196.15962065777202,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.848999999999999,901.3531066052838,195.53797776109113,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.858,901.3152344196916,194.76143431146042,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.866999999999999,901.2839971898785,193.99053495042784,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.8759999999999994,901.2610796024325,193.2918322331366,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
6.885,901.247940482411,192.7147304105562,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,5
