time,density,kinetic_energy,fluid_viscosity,boundary_viscosity,fluid_depth,rest_density_grid_spacing,smoothing_length,rest_density,time_step_size,solver_iterations
5.0,900.2367725662315,194.6558490904336,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.005,900.2365933751879,195.02267914725482,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.01,900.2360835249282,195.43094831253924,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.015,900.2351726004946,195.87363392082779,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.0200000000000005,900.2339682681234,196.31100323529284,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.025,900.2329375188481,196.5221161301977,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.03,900.2322144857387,196.47781969568962,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.035,900.2308866003499,196.86378001915512,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.04,900.2294093042674,197.2817978207034,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.045,900.227955217796,197.58834310248878,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.05,900.2262774013326,197.94620124554118,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.055,900.2243597146631,198.16316901591432,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.0600000000000005,900.2222088950256,198.41085147000277,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.065,900.2199285142634,198.6235100364033,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.07,900.2174354556813,198.77956360963645,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.075,900.2148466447144,198.84260399963327,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.08,900.212576784085,198.80244369578932,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.085,900.2103094329419,198.6651365619059,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.09,900.2081071091966,198.48401158544794,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.095,900.2061946158724,198.17124315916206,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.1000000000000005,900.2045795946855,197.83662229310917,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.105,900.2030589722028,197.49420088830544,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.11,900.2017931569301,197.11898603522616,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.115,900.2012642744364,196.49735742989515,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.12,900.2009752187319,195.98884169356833,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.125,900.2008005532552,195.46911304472695,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.13,900.2006029622308,194.96174295497863,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.135,900.2005214698323,194.45207352554272,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.14,900.2009386545252,193.91146446545494,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.1450000000000005,900.201569156664,193.40239725523367,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
5.15,900.2022698079684,192.97136595342,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.005,10
