time,density,kinetic_energy,fluid_viscosity,boundary_viscosity,fluid_depth,rest_density_grid_spacing,smoothing_length,rest_density,time_step_size,solver_iterations
5.001,900.0538309209496,198.12169524353507,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.0040000000000004,900.0536153517914,198.12308915137018,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.007,900.0533560648751,198.1268299402787,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.01,900.053060558914,198.11963186750768,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.013,900.0527530171562,198.08348132287492,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.016,900.052439537989,198.06707743839308,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.019,900.0523413135949,197.7229932133844,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.022,900.0522675441766,197.60750837966458,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.025,900.0521040624409,197.58128977432037,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.0280000000000005,900.0521521231799,197.3303583066737,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.031,900.052077856437,197.25553220226578,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.034,900.051958936231,197.21534028335262,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.037,900.0518264202819,197.1729201043684,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.04,900.0516651849539,197.12744238536845,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.043,900.0514810455791,197.0966501893287,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.046,900.0514133865448,197.0221193865379,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.049,900.0512671009562,196.97296826869385,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.0520000000000005,900.0511502851623,196.9035076762821,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.055,900.0510123632567,196.84685086172027,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.058,900.0509033497418,196.79069678127172,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.061,900.050828491167,196.73689786184843,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.064,900.0508060999539,196.6943009127025,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.067,900.0509021680456,196.5476571205619,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.07,900.0510447117989,196.43583589845747,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.073,900.0511418539531,196.37495984970874,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.0760000000000005,900.0512401576676,196.33215337118736,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.079,900.0513622061084,196.30148423138104,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.082,900.0514880885331,196.26428052981132,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.085,900.051670894364,196.2075002557592,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.088,900.0517601945163,196.18505043305444,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.091,900.05178217768,196.18143046806676,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.094,900.0517711759633,196.1876759624993,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.097,900.0517485818483,196.18759679106543,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.1000000000000005,900.0517994464885,196.18619061941888,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.103,900.0517457156359,196.21124546812814,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.106,900.0516853684215,196.2380886115698,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.109,900.0516669723755,196.25419426337066,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.112,900.0516633834644,196.2398377587248,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.115,900.0516192289718,196.25129040256527,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.118,900.0515447134743,196.25955325417357,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.121,900.0514761370392,196.26664791577372,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.124,900.0514204200683,196.27353763664888,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.127,900.051393444876,196.27527501069076,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.13,900.0515316174397,196.02488566085913,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.133,900.0517891832914,195.87408737047755,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.136,900.0518508685641,195.8449519308481,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.139,900.0518534692777,195.82395272857372,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.142,900.0518373976644,195.80268878280643,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.1450000000000005,900.0517840343965,195.7712120802111,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.148,900.0517873238251,195.71017525805343,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.151,900.0517242527668,195.65869305171898,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.154,900.0517466618705,195.59658266882096,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.157,900.0517935931388,195.51102446103351,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.16,900.0517553797021,195.44523435363493,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.163,900.0517140646688,195.38598451222995,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.166,900.0517197753866,195.32785165084996,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.1690000000000005,900.0517686627458,195.26651007379795,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.172,900.0518469019462,195.20974962692893,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.175,900.0519248263502,195.1585208698292,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.178,900.0520461478409,195.1028299870242,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.181,900.0521528143964,195.07162314860588,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.184,900.0522823396375,195.05328124483026,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.187,900.0524449662117,195.04952124524507,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.19,900.052656957747,195.03747702323764,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.1930000000000005,900.0529368552079,195.03559991846052,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.196,900.0531618250333,195.04980809571467,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.199,900.0533694039991,195.09219176887726,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.202,900.0535839141987,195.15782887246738,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.205,900.0538496311408,195.23878501509907,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.208,900.0541341126168,195.34381310298218,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.211,900.054423217099,195.46618481942588,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.214,900.0547346540302,195.61323521843255,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.2170000000000005,900.05512178838,195.74786118283168,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.22,900.0556239761806,195.94760607306807,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.223,900.0560454269825,196.19709500623736,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.226,900.0564581204397,196.4485059129756,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.229,900.0568526987221,196.72615158509814,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.232,900.0572923396629,197.0290539991049,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.235,900.0576390007789,197.38295571143738,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.238,900.0579455694868,197.765442769271,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.2410000000000005,900.0582264441175,198.14323180674933,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.244,900.058687318559,198.25268945391988,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.247,900.059159266247,198.49870341245443,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.25,900.0594769466533,198.94793397254574,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.253,900.0596385262761,199.43066832457527,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.256,900.0597030615619,199.92866756370216,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.259,900.0596403428685,200.43838421614382,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.2620000000000005,900.0594409488028,200.93880208064186,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.265,900.0591455292399,201.42695012980096,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.268,900.0587643177315,201.90207525510058,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.271,900.0583901901509,202.3137431169961,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.274,900.0580609725071,202.68842736738742,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.277,900.0577062972928,203.04534343935575,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.28,900.0573337858694,203.37070316128018,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.283,900.0571582839028,203.6019812961954,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.2860000000000005,900.0569016983529,203.8608153884219,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.289,900.0567858931948,204.01125420990007,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.292,900.0565952788786,204.19259210367466,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.295,900.0563771365736,204.34368905894348,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.298,900.0561591725583,204.4222963280023,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.301,900.0560801725657,204.3992404238392,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.304,900.0559346201848,204.44313706201424,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.307,900.0557674301376,204.46992542329818,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.3100000000000005,900.0555911082881,204.4723900379717,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.313,900.055430524685,204.44330958007052,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.316,900.0552441456493,204.38998523643744,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.319,900.055028343169,204.3348424029045,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.322,900.0548794618828,204.25123390008892,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.325,900.0547651632291,204.16075654592407,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.328,900.0546321524698,204.0722522131488,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.331,900.0544729192511,203.97392408782426,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.3340000000000005,900.0543341023755,203.869680368855,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.337,900.0541867110647,203.76158224960142,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.34,900.0541137561078,203.6029608124967,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.343,900.0540574287502,203.44354400209411,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.346,900.0539146762162,203.32507769637218,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.349,900.0537444527357,203.20495697769428,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.352,900.053577744177,203.08230116264346,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.355,900.0534555912923,202.95212663545556,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.3580000000000005,900.0534097736056,202.80948642624764,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.361,900.0533676059058,202.67794685089078,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.364,900.0533090413364,202.5745976429744,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.367,900.0533547586965,202.48087860863512,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.37,900.053396828842,202.40962200549367,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.373,900.0534741066086,202.3483852408653,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.376,900.0536070393125,202.33541969348025,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.3790000000000004,900.0537679473173,202.36343044969686,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.382,900.0539667335836,202.4200989328842,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.385,900.054191826208,202.5300602386967,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.388,900.0543953188451,202.66787211092156,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.391,900.0545837778454,202.84689963261522,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.394,900.0548473564013,202.99520860035324,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.397,900.054925381914,203.2282765799,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.4,900.0548181439622,203.47073582474474,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.4030000000000005,900.054587736074,203.7110941237828,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.406,900.0542355388857,203.9275290706492,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.409,900.0537019086835,204.07815309623595,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.412,900.0530190438559,204.16144735439727,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.415,900.0522684703074,204.15475221409847,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.418,900.0514662288934,204.0480215995205,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.421,900.0507100319256,203.81511230827388,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.424,900.0500489126644,203.48282278541825,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.4270000000000005,900.0495138624602,203.0452901569767,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.43,900.0491712762641,202.57642315494596,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.433,900.0489792348606,202.15380380786613,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.436,900.0489689907453,201.73415826883758,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.439,900.0491387907447,201.32586337908492,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.442,900.0495374875844,200.89161487563078,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
5.445,900.049876132399,200.53145392979582,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,15
