time,density,kinetic_energy,fluid_viscosity,boundary_viscosity,fluid_depth,rest_density_grid_spacing,smoothing_length,rest_density,time_step_size,solver_iterations
5.0,900.0040358506272,206.84621796469662,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.001,20
5.001,900.0040361098502,206.76593580155344,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.001,20
5.002,900.0040347326546,206.68035521233602,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.001,20
5.003,900.004038877391,206.5922714851809,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.001,20
5.0040000000000004,900.0040637533714,206.51143458496568,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.001,20
5.005,900.0040789947709,206.430744005219,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.001,20
5.006,900.004088867055,206.3473783743784,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.001,20
5.007,900.0041035925484,206.26630200000164,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.001,20
5.008,900.0042199749776,205.85957557037895,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.001,20
5.009,900.0043170782142,205.66187892602224,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.001,20
5.01,900.0043379051134,205.61093782023713,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.001,20
5.011,900.0043249245351,205.55801321500223,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.001,20
5.0120000000000005,900.0043473437322,205.3030324105191,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.001,20
5.013,900.0043313313352,205.2080312775826,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.001,20
5.014,900.0042755829203,205.13509090811888,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.001,20
5.015,900.0042091116123,205.06387346074035,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.001,20
5.016,900.0041484896093,204.99230562246157,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.001,20
5.017,900.0041048387536,204.9052911031162,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.001,20
5.018,900.0040879719156,204.8118071283037,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.001,20
5.019,900.0040842137779,204.73141557863133,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.001,20
