time,density,kinetic_energy,fluid_viscosity,boundary_viscosity,fluid_depth,rest_density_grid_spacing,smoothing_length,rest_density,time_step_size,solver_iterations
5.0,900.6177607113173,197.90423867545084,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,15
5.01,900.6316914484754,198.31575635785345,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,15
5.0200000000000005,900.6388331005148,199.2242764887467,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,15
5.03,900.6374872496926,200.03171474362304,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,15
5.04,900.6285631341087,200.33118542309754,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,15
5.05,900.612345832347,200.70092776385314,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,15
5.0600000000000005,900.5927547748195,200.83378705178757,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,15
5.07,900.573931924582,200.77692150919336,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,15
5.08,900.5596468302753,200.50471041275827,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,15
5.09,900.5515756234448,200.1697081921626,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,15
5.1000000000000005,900.5508491919419,199.77261223591017,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,15
5.11,900.5572923600315,199.36954197517278,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,15
5.12,900.5698424750951,198.96436066630494,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,15
5.13,900.5861820811009,198.90519060640486,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,15
5.14,900.6037939831211,198.94475601856217,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,15
5.15,900.6200024695685,199.34060464568546,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,15
5.16,900.6340587876604,199.84360118480737,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,15
5.17,900.6445222400253,200.6876010909823,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,15
5.18,900.6507814709969,201.65672587674695,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,15
