time,density,kinetic_energy,fluid_viscosity,boundary_viscosity,fluid_depth,rest_density_grid_spacing,smoothing_length,rest_density,time_step_size,solver_iterations
5.001,900.1665413770025,205.7454754445285,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.0040000000000004,900.1653837115966,205.93466754019713,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.007,900.164241997134,206.11866116612993,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.01,900.1632647004892,206.25213789339006,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.013,900.1623945950774,206.35187887069054,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.016,900.1615188665246,206.46960161290838,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.019,900.1607129254041,206.62404176614194,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.022,900.1598117169145,206.767240086917,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.025,900.1588833624843,206.88323090683767,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.0280000000000005,900.157961510582,206.98879796930663,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.031,900.1571125045542,207.0776955482203,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.034,900.1563538516767,207.152892986505,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.037,900.1556934399148,207.21723382760197,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.04,900.1550797431826,207.28071014647736,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.043,900.1545147479085,207.3426940969615,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.046,900.1541356662035,207.34133256254967,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.049,900.1539540764916,207.3088672930314,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.0520000000000005,900.153477184037,207.330702159486,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.055,900.1528764333161,207.37088527087684,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.058,900.1522879006777,207.41161552035823,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.061,900.1516251646764,207.45792317724292,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.064,900.1509309243243,207.49435266218774,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.067,900.1502359797638,207.51745297413876,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.07,900.1495420527112,207.52394722323322,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.073,900.1488053201034,207.50527121284222,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.0760000000000005,900.1480905103856,207.3706147856879,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.079,900.1473563998667,207.21239533184018,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.082,900.1464822105781,207.05744707746788,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.085,900.1454816486796,206.8630017973089,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
5.088,900.1444129727289,206.62615875779431,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,5
