time,density,kinetic_energy,fluid_viscosity,boundary_viscosity,fluid_depth,rest_density_grid_spacing,smoothing_length,rest_density,time_step_size,solver_iterations
5.005,900.251587344116,195.07878740552414,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,15
5.0120000000000005,900.2532427216626,194.81892773880026,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,15
5.019,900.2571715398817,194.62026669514333,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,15
5.026,900.2631184525015,194.5292755397931,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,15
5.033,900.2711558885745,194.29683533395348,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,15
5.04,900.2806624310692,194.29029442879718,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,15
5.047,900.2908130685062,194.53124456134643,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,15
5.054,900.3014338736203,194.82774159539542,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,15
5.061,900.3114741972801,195.2828428847256,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,15
5.0680000000000005,900.3205696692645,195.8685011478435,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,15
5.075,900.3283273016696,196.63038296710064,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,15
5.082,900.3343994787451,197.5890889332474,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,15
5.089,900.33863009313,198.71644260108252,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,15
5.096,900.3407800441372,199.98314839026213,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,15
5.103,900.3406650665501,201.14040599871606,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,15
5.11,900.3384735013601,202.25857597603382,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,15
5.117,900.3339020038889,203.3861191568218,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,15
5.124,900.3273981078368,204.34469594633904,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,15
5.131,900.3195311598257,205.07874591135192,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,15
5.138,900.3108626992079,205.56916178406814,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.007,15
