time,density,kinetic_energy,fluid_viscosity,boundary_viscosity,fluid_depth,rest_density_grid_spacing,smoothing_length,rest_density,time_step_size,solver_iterations
5.001,900.0825922448416,205.3239838580206,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.0040000000000004,900.082320134953,205.51395139449485,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.007,900.081953925772,205.68303726763105,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.01,900.0816441319629,205.62217460847643,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.013,900.081376247203,205.62029582405623,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.016,900.0808319507097,205.67131481037387,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.019,900.0805440445288,205.11403648070157,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.022,900.0803042841594,204.95249594489266,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.025,900.0797494122038,204.90875787148326,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.0280000000000005,900.0791152176645,204.86321160480847,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.031,900.0784822348854,204.79931352706743,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.034,900.0778786706284,204.72131988473242,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.037,900.0773399787431,204.63362332860814,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.04,900.0768992890652,204.53334733648575,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.043,900.0766113292982,204.41464219916278,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.046,900.0764754553325,204.28846863601083,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.049,900.0764543252284,204.162362569071,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.0520000000000005,900.0765900851866,204.04607253227044,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.055,900.0772052532349,203.68986652338342,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.058,900.0783244199798,203.43296131351718,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.061,900.0795272199142,203.10799962779532,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.064,900.0809669143572,202.75366577598618,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.067,900.0823006712872,202.6797690952313,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.07,900.0833095826986,202.73456568008302,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.073,900.0842511926356,202.83242703723565,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.0760000000000005,900.0851494226908,202.97698551916153,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.079,900.085946092523,203.16545157632285,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.082,900.0866328675726,203.4005934230332,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.085,900.0872273464576,203.65949919334153,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.088,900.0876924916997,203.9848441676306,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.091,900.0880614369961,204.3571646674867,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.094,900.088397280643,204.76145378333618,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.097,900.0887499273759,205.21567832408007,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.1000000000000005,900.0890713832387,205.7035029509903,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.103,900.089458405964,206.20599057023972,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.106,900.0898713654877,206.73270995840352,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.109,900.0905588481795,207.2377617069893,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.112,900.0912050340161,207.795886020488,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.115,900.0918112986905,208.2949081696427,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.118,900.092641943374,208.6998585770266,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.121,900.0930988235452,209.21660173955624,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.124,900.0935413508552,209.7072594543814,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.127,900.0937606139618,210.23272809000323,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
5.13,900.0937190152073,210.7573023654685,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.003,10
