time,density,kinetic_energy,fluid_viscosity,boundary_viscosity,fluid_depth,rest_density_grid_spacing,smoothing_length,rest_density,time_step_size,solver_iterations
5.0,901.5544054949377,198.218416406881,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.01,901.6318078093142,198.06737303297317,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.0200000000000005,901.7185305236327,198.24894355620867,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.03,901.8113457229616,198.74340829178388,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.04,901.9070892935764,199.50864195825068,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.05,902.001999108633,200.53230294888138,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.0600000000000005,902.0916037189459,201.73214091701206,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.07,902.1719453930584,203.1396310341514,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.08,902.2365926741899,205.04369172696804,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.09,902.2813947424883,207.30358803822,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.1000000000000005,902.3030544663551,209.9088017115259,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.11,902.3005669049195,212.50412859678752,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.12,902.2744639068972,215.10081924037874,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.13,902.2262452473892,217.44742287456828,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.14,902.1596442396426,219.27446608443304,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.15,902.0791455998419,220.52943905827104,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.16,901.9924591118262,220.9704704814822,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.17,901.9027005517389,221.1552783996531,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.18,901.8126157806039,221.0214129655405,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.19,901.7277723040925,220.39237093705515,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.2,901.6525729563393,219.19066962888581,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.21,901.5885525684315,217.68506423201288,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.22,901.5373084292696,215.93411928297692,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.23,901.499823201617,213.92603197700237,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.24,901.4772775597246,211.49103913691712,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.25,901.4668307455293,209.1153017360286,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.26,901.4670285418202,206.80857598625084,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.2700000000000005,901.4769778509906,204.63438757528294,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.28,901.4947090926611,202.74665511373348,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.29,901.5189854249948,201.1978606278075,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.3,901.5470664304848,200.07845665110116,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.3100000000000005,901.5786872453308,199.3156159741651,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
5.32,901.6131446652414,198.8645010083208,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,5
