time,density,kinetic_energy,fluid_viscosity,boundary_viscosity,fluid_depth,rest_density_grid_spacing,smoothing_length,rest_density,time_step_size,solver_iterations
5.004,900.3151875827989,209.8489479515164,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.013,900.3114298893887,210.5351530423726,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.021999999999999,900.3047682683585,211.02551786811526,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.031,900.2962986912404,211.25473115899112,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.04,900.2874200858587,211.1114788095463,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.0489999999999995,900.2790157161672,210.6358916251269,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.058,900.2718049780447,209.905742784541,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.066999999999999,900.2659643316573,209.03179764313276,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.076,900.2614700103926,208.1403417236028,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.085,900.2581901960262,207.32362264899368,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.093999999999999,900.2562114461696,206.63006877240588,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.103,900.2559505368304,205.99756200811842,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.111999999999999,900.2584826890326,204.96677949559887,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.1209999999999996,900.2634960815731,204.43840649525524,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.13,900.2703242206842,204.2725867589494,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.138999999999999,900.278986548164,204.26910105886319,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.148,900.2886035116935,204.5844088935392,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.157,900.2980845642246,205.26035734769314,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.1659999999999995,900.3065472885258,206.1650773565072,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.175,900.312759937929,207.38930238791534,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.183999999999999,900.3160935760644,208.81227038828283,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.193,900.3160565915421,210.25573483424108,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.202,900.3126835045049,211.48374439435028,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.210999999999999,900.3058878134893,212.42127763987446,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.22,900.2965196815014,212.85408879736457,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.228999999999999,900.2858726006726,212.6968740667044,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.2379999999999995,900.2751378382179,212.0518834756935,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.247,900.2654581405408,211.03413289910463,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.255999999999999,900.2577241104483,209.79749248538937,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.265,900.2525457593009,208.49079044837583,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.274,900.2502678897048,207.16601726401592,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.2829999999999995,900.2509083658789,206.03509442531433,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.292,900.2541126309835,205.15030168240446,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.300999999999999,900.2596314900569,204.55835823576012,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.31,900.2667882216195,204.29398881215266,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.319,900.2747193483234,204.32731239321942,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.327999999999999,900.2821964592749,204.68146209134366,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.337,900.2881098052887,205.2220647486958,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.345999999999999,900.2909356597294,205.8876743473547,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.3549999999999995,900.2907139332991,206.46705712458007,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.364,900.2881902914912,206.79323208905586,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.372999999999999,900.2846439537665,206.55691974442928,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.382,900.2809406249795,206.32737676983444,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.391,900.2781786870561,206.1579794191747,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.3999999999999995,900.2769913692769,205.79588652682276,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.409,900.2770117526668,205.60258718204662,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.417999999999999,900.2776101875404,205.4252489880134,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.427,900.2781735913817,205.13003256707046,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.436,900.2782306398651,204.71870636186844,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
5.444999999999999,900.2776129581848,204.1828980726339,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.009,25
