time,density,kinetic_energy,fluid_viscosity,boundary_viscosity,fluid_depth,rest_density_grid_spacing,smoothing_length,rest_density,time_step_size,solver_iterations
5.0,900.6521083884328,205.21204660744678,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10
5.01,900.654576946102,202.7670497578383,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10
5.0200000000000005,900.674766526396,200.96433195334592,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10
5.03,900.7112995335257,199.51487366622732,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10
5.04,900.761626851153,198.4421905800863,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10
5.05,900.8218603584617,197.84695244430551,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10
5.0600000000000005,900.8878378385637,197.64546787357605,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10
5.07,900.9550084266226,197.9343179797944,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10
5.08,901.0169406667271,199.12833707825874,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10
5.09,901.069182105941,201.2278418470984,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10
5.1000000000000005,901.10772344358,204.15310898492214,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10
5.11,901.1295673229238,207.63915888265512,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10
5.12,901.1350482550066,210.68692793376556,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10
5.13,901.1207673068419,214.0664252789886,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10
5.14,901.0906872257259,216.76911974898647,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10
5.15,901.0475779819567,218.83396044003987,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10
5.16,900.9956247960242,220.06852222175263,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10
5.17,900.9400585743034,220.42743520854046,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10
5.18,900.8860350567054,219.9588588608652,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10
